PERSONNUM,ENTEREDONDTM,EVENTDATE,STARTDTM,ENDDTM,ORIGINALDATE,TIMEINSECONDS,DURATIONINSECONDS,MONEYAMOUNT,PAYCODENAME,LABORLEVELNAME1,LABORLEVELNAME2,LABORLEVELNAME3,LABORLEVELNAME4,LABORLEVELNAME5,LABORLEVELNAME6,LABORLEVELNAME7,FROMPAYCODENAME,FROMLABORLEVELNM1,FROMLABORLEVELNM2,FROMLABORLEVELNM3,FROMLABORLEVELNM4,FROMLABORLEVELNM5,FROMLABORLEVELNM6,FROMLABORLEVELNM7,WORKRULENAME,DEDUCTRULENAME,HOLIDAYNAME,TIMESHEETITEMTYPE,OVERRIDETYPE,STARTREASON,ENDREASON,PAIDSW,IMPACTSACCRUALSSW,HASCOMMENTSW,EXCEPTIONSW,CANCELDEDUCTSW,SCHEDWORKRULESW,CURRPAYPERIODSTART,CURRPAYPERIODEND,PREVPAYPERIODSTART,PREVPAYPERIODEND,NEXTPAYPERIODSTART,NEXTPAYPERIODEND,EMPLOYEEID,TIMESHEETITEMID,HOLIDAYID,TMSHTITEMTYPEID,PAYCODEID,DATASOURCEID,STARTPUNCHEVENTID,ENDPUNCHEVENTID,PERSONID,CLIENTUSERNAME,FUNCTIONCODE,DEVICENAME,ADDTOTCETOTSW,FROMADDTOTCETOTSW,VISIBLEINTCSCHEDSW,FUNCTAREAID
17104,,2/11/15 0:00,2/11/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4351013,,56,,,,,667,,,,,,,
17104,,2/12/15 0:00,2/12/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4351490,,56,,,,,667,,,,,,,
17104,,2/16/15 0:00,,,,0,,,Holiday,,,,,,,,,,,,,,,,,,President's Day 2015,HolidayHours,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4356761,1002,50,158,,,,667,,,,1,,1,
17104,,2/17/15 0:00,2/17/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4359479,,56,,,,,667,,,,,,,
17104,,2/18/15 0:00,2/18/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4360527,,56,,,,,667,,,,,,,
17104,,2/19/15 0:00,2/19/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4360528,,56,,,,,667,,,,,,,
17104,,2/20/15 0:00,2/20/15 8:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4360529,,56,,,,,667,,,,,,,
17104,,2/23/15 0:00,2/23/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4367398,,56,,,,,667,,,,,,,
17104,,2/24/15 0:00,2/24/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4368115,,56,,,,,667,,,,,,,
17104,,2/25/15 0:00,2/25/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4368395,,56,,,,,667,,,,,,,
17104,,2/26/15 0:00,2/26/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4368691,,56,,,,,667,,,,,,,
17104,,3/2/15 0:00,3/2/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4374259,,56,,,,,667,,,,,,,
17104,,3/3/15 0:00,3/3/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4376062,,56,,,,,667,,,,,,,
17104,,3/4/15 0:00,3/4/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4377228,,56,,,,,667,,,,,,,
17104,,3/5/15 0:00,3/5/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4377229,,56,,,,,667,,,,,,,
17104,,3/9/15 0:00,3/9/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4383062,,56,,,,,667,,,,,,,
17104,,3/10/15 0:00,3/10/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4383777,,56,,,,,667,,,,,,,
17104,,3/11/15 0:00,3/11/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4385124,,56,,,,,667,,,,,,,
17104,,3/12/15 0:00,3/12/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4385404,,56,,,,,667,,,,,,,
17104,,3/16/15 0:00,3/16/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4390576,,56,,,,,667,,,,,,,
17104,,3/17/15 0:00,3/17/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4392365,,56,,,,,667,,,,,,,
17104,,3/19/15 0:00,3/19/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4393473,,56,,,,,667,,,,,,,
17104,,3/20/15 0:00,3/20/15 8:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4393474,,56,,,,,667,,,,,,,
17104,,3/23/15 0:00,3/23/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4399183,,56,,,,,667,,,,,,,
17104,,3/24/15 0:00,3/24/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4399909,,56,,,,,667,,,,,,,
17104,,3/25/15 0:00,3/25/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4400232,,56,,,,,667,,,,,,,
17104,,3/26/15 0:00,3/26/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4401509,,56,,,,,667,,,,,,,
17104,,3/30/15 0:00,3/30/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4406741,,56,,,,,667,,,,,,,
17104,,3/31/15 0:00,3/31/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4408600,,56,,,,,667,,,,,,,
17104,,4/13/15 0:00,4/13/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4422804,,56,,,,,667,,,,,,,
17104,,4/14/15 0:00,4/14/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4424680,,56,,,,,667,,,,,,,
17104,,4/15/15 0:00,4/15/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4425692,,56,,,,,667,,,,,,,
17104,,4/16/15 0:00,4/16/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4425693,,56,,,,,667,,,,,,,
17104,,4/17/15 0:00,4/17/15 8:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4425694,,56,,,,,667,,,,,,,
17104,,4/20/15 0:00,4/20/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4431298,,56,,,,,667,,,,,,,
17104,,4/21/15 0:00,4/21/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4431998,,56,,,,,667,,,,,,,
17104,,4/22/15 0:00,4/22/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4432313,,56,,,,,667,,,,,,,
17104,,4/23/15 0:00,4/23/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4432595,,56,,,,,667,,,,,,,
17104,,4/27/15 0:00,4/27/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4438870,,56,,,,,667,,,,,,,
17104,,4/28/15 0:00,4/28/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4440809,,56,,,,,667,,,,,,,
17104,,4/29/15 0:00,4/29/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4441840,,56,,,,,667,,,,,,,
17104,,4/30/15 0:00,4/30/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4441841,,56,,,,,667,,,,,,,
17104,,5/1/15 0:00,5/1/15 8:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4441842,,56,,,,,667,,,,,,,
17104,,5/4/15 0:00,5/4/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4447757,,56,,,,,667,,,,,,,
17104,,5/5/15 0:00,5/5/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4448485,,56,,,,,667,,,,,,,
17104,,5/6/15 0:00,5/6/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4448841,,56,,,,,667,,,,,,,
17104,,5/7/15 0:00,5/7/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4449094,,56,,,,,667,,,,,,,
17104,,5/11/15 0:00,5/11/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4455292,,56,,,,,667,,,,,,,
17104,,5/12/15 0:00,5/12/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4456236,,56,,,,,667,,,,,,,
17104,,5/13/15 0:00,5/13/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4458304,,56,,,,,667,,,,,,,
17104,,5/14/15 0:00,5/14/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4458305,,56,,,,,667,,,,,,,
17104,,5/15/15 0:00,5/15/15 8:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4458306,,56,,,,,667,,,,,,,
17104,,5/18/15 0:00,5/18/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4464234,,56,,,,,667,,,,,,,
17104,,5/19/15 0:00,5/19/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4464956,,56,,,,,667,,,,,,,
17104,,5/20/15 0:00,5/20/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4465270,,56,,,,,667,,,,,,,
17104,,5/21/15 0:00,5/21/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4465501,,56,,,,,667,,,,,,,
17104,,5/25/15 0:00,,,,0,,,Holiday,,,,,,,,,,,,,,,,,,Memorial Day 2015,HolidayHours,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4472340,1003,50,158,,,,667,,,,1,,1,
17104,,5/26/15 0:00,5/26/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4473312,,56,,,,,667,,,,,,,
17104,,5/27/15 0:00,5/27/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4475329,,56,,,,,667,,,,,,,
17104,,5/28/15 0:00,5/28/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4475330,,56,,,,,667,,,,,,,
17104,,6/1/15 0:00,6/1/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4481080,,56,,,,,667,,,,,,,
17104,,6/2/15 0:00,6/2/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4482795,,56,,,,,667,,,,,,,
17104,,6/3/15 0:00,6/3/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4483078,,56,,,,,667,,,,,,,
17104,,6/4/15 0:00,6/4/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4483336,,56,,,,,667,,,,,,,
17104,,6/8/15 0:00,6/8/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4488943,,56,,,,,667,,,,,,,
17104,,6/9/15 0:00,6/9/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4490849,,56,,,,,667,,,,,,,
17104,,6/10/15 0:00,6/10/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4491322,,56,,,,,667,,,,,,,
17104,,6/11/15 0:00,6/11/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4491323,,56,,,,,667,,,,,,,
17104,,6/12/15 0:00,6/12/15 8:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4491324,,56,,,,,667,,,,,,,
17104,,6/15/15 0:00,6/15/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4498791,,56,,,,,667,,,,,,,
17104,,6/16/15 0:00,6/16/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4499503,,56,,,,,667,,,,,,,
17104,,6/17/15 0:00,6/17/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4499793,,56,,,,,667,,,,,,,
17104,,6/18/15 0:00,6/18/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4500065,,56,,,,,667,,,,,,,
17104,,6/22/15 0:00,6/22/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4506351,,56,,,,,667,,,,,,,
17104,,6/23/15 0:00,6/23/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4507242,,56,,,,,667,,,,,,,
17104,,6/24/15 0:00,6/24/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4509322,,56,,,,,667,,,,,,,
17104,,6/25/15 0:00,6/25/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4509323,,56,,,,,667,,,,,,,
17104,,6/26/15 0:00,6/26/15 8:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4509324,,56,,,,,667,,,,,,,
17104,,6/29/15 0:00,6/29/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4515276,,56,,,,,667,,,,,,,
17104,,6/30/15 0:00,6/30/15 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,TotaledScheduledWorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,4516024,,56,,,,,667,,,,,,,
